OTUID,kingdom,phylum,class,order,family,genus,species,confidence
OTU_3004,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,0.86
OTU_3005,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.96
OTU_3006,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,,0.88
OTU_3007,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,,1
OTU_3000,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,0.86
OTU_3001,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,,,0.83
OTU_3002,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,0.81
OTU_3003,Bacteria,Armatimonadetes,Chthonomonadetes,Chthonomonadales,Chthonomonadaceae,Chthonomonas,,0.96
OTU_2061,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.91
OTU_2060,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,1
OTU_2063,Bacteria,Firmicutes,Clostridia,Natranaerobiales,Anaerobrancaceae,A55_D21,,1
OTU_2062,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,0.86
OTU_2065,Bacteria,,,,,,,0.96
OTU_2064,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,,0.94
OTU_2067,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.99
OTU_2066,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,1
OTU_2069,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,1
OTU_2068,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,,1
OTU_3240,Bacteria,Planctomycetes,C6,d113,,,,0.99
OTU_1532,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,,1
OTU_1533,Bacteria,Chloroflexi,C0119,,,,,0.96
OTU_1530,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,,0.96
OTU_1531,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,0.84
OTU_659,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.95
OTU_658,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,,,0.81
OTU_129,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Salinispora,,0.97
OTU_128,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buchnera,,1
OTU_127,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,,0.94
OTU_126,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,,1
OTU_125,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Sediminibacterium,,1
OTU_656,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Anaerococcus,,1
OTU_651,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,PSB-M-3,,1
OTU_122,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Cellvibrio,,1
OTU_653,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.97
OTU_120,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.99
OTU_2209,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,,1
OTU_170,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.87
OTU_3650,Bacteria,TM7,TM7-1,,,,,1
OTU_3700,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,1
OTU_3899,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.87
OTU_171,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,,0.91
OTU_172,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Anaerococcus,,1
OTU_2769,Bacteria,Proteobacteria,Betaproteobacteria,Procabacteriales,Procabacteriaceae,,,1
OTU_3710,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,,,,1
OTU_3711,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.89
OTU_3712,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,0.83
OTU_173,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,,1
OTU_3714,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,starrii,0.87
OTU_3068,Bacteria,Verrucomicrobia,,,,,,0.88
OTU_3716,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,,,0.8
OTU_3717,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,,1
OTU_3718,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,0.92
OTU_87,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Facklamia,,0.86
OTU_2080,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,,,,0.94
OTU_157,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Gluconobacter,,0.96
OTU_3086,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Uliginosibacterium,,0.98
OTU_86,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Propionibacteriaceae,Propionibacterium,acnes,1
OTU_3538,Bacteria,Chloroflexi,Thermomicrobia,Sphaerobacterales,,,,1
OTU_3539,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,,,0.9
OTU_85,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,1
OTU_3530,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Ellin506,,0.95
OTU_3531,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,,0.84
OTU_3532,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,,,0.92
OTU_177,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Modestobacter,,0.98
OTU_3534,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,,0.91
OTU_3535,Bacteria,Gemmatimonadetes,Gemm-3,,,,,0.96
OTU_3536,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,,1
OTU_3537,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,1
OTU_729,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,,1
OTU_728,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,0.99
OTU_239,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,Fluviicola,,1
OTU_238,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,1
OTU_1402,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.93
OTU_1403,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,,0.97
OTU_1400,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,0.95
OTU_1401,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,,0.95
OTU_233,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium,,1
OTU_232,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,1
OTU_231,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,wittichii,1
OTU_230,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,perfringens,0.82
OTU_237,Bacteria,Proteobacteria,,,,,,0.81
OTU_236,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,,1
OTU_235,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,kroppenstedtii,1
OTU_234,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Anaerococcus,,1
OTU_3635,Bacteria,,,,,,,0.96
OTU_2761,Bacteria,Firmicutes,,,,,,0.93
OTU_2644,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,,1
OTU_3655,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,cryoconitis,0.83
OTU_3241,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,1
OTU_2269,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.87
OTU_2713,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,1
OTU_2647,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,1
OTU_3419,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,[Chromatiaceae],,,1
OTU_347,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Arcobacter,,1
OTU_346,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Peptoniphilus,,1
OTU_345,Bacteria,Chloroflexi,Ktedonobacteria,Thermogemmatisporales,Thermogemmatisporaceae,,,1
OTU_344,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Patulibacteraceae,,,1
OTU_343,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,0.99
OTU_342,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.94
OTU_341,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.87
OTU_340,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,Segetibacter,,1
OTU_1712,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,,,0.93
OTU_1713,Bacteria,OD1,ZB2,,,,,0.9
OTU_1710,Bacteria,Proteobacteria,Alphaproteobacteria,BD7-3,,,,0.99
OTU_1711,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,,1
OTU_839,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,Entomoplasmataceae,Mesoplasma,,1
OTU_838,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,,0.88
OTU_349,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,,1
OTU_348,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,,0.89
OTU_2712,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,,1
OTU_2646,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,,1
OTU_2254,Bacteria,,,,,,,0.97
OTU_2255,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,1
OTU_3657,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Candidatus Regiella,insecticola,1
OTU_3428,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,Ellin6075,,,1
OTU_3411,Bacteria,Cyanobacteria,,,,,,0.97
OTU_2711,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,0.99
OTU_2641,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,0.94
OTU_3708,Bacteria,Chlorobi,OPB56,,,,,1
OTU_2768,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,1
OTU_3656,Bacteria,AD3,,,,,,1
OTU_3429,Bacteria,Cyanobacteria,Chloroplast,Euglenozoa,,,,1
OTU_901,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,[Paraprevotellaceae],,,0.93
OTU_900,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,0.91
OTU_903,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,,1
OTU_902,Bacteria,Gemmatimonadetes,Gemm-3,,,,,1
OTU_905,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,,,1
OTU_904,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,,1
OTU_907,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,,1
OTU_906,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,,0.99
OTU_909,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,,1
OTU_908,Bacteria,Armatimonadetes,[Fimbriimonadia],[Fimbriimonadales],[Fimbriimonadaceae],Fimbriimonas,,0.84
OTU_1664,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Ellin506,,1
OTU_1665,Bacteria,Proteobacteria,Betaproteobacteria,,,,,0.94
OTU_1662,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7,,,1
OTU_1422,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.85
OTU_1660,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,1
OTU_1661,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,,0.99
OTU_1423,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,,,0.82
OTU_3659,Bacteria,Chlorobi,SJA-28,,,,,0.94
OTU_2258,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella,,0.99
OTU_3518,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,,0.99
OTU_943,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,1
OTU_1424,Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Xenococcaceae,Chroococcidiopsis,,1
OTU_2259,Archaea,Crenarchaeota,Thaumarchaeota,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrososphaera,,1
OTU_2717,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,0.99
OTU_1425,Bacteria,Tenericutes,Mollicutes,Anaeroplasmatales,Anaeroplasmataceae,Asteroleplasma,,0.95
OTU_3641,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,,0.85
OTU_257,Bacteria,Proteobacteria,,,,,,0.96
OTU_2536,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,S24-7,,,1
OTU_3839,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,,1
OTU_256,Bacteria,OD1,ZB2,,,,,0.99
OTU_707,Bacteria,Acidobacteria,DA052,Ellin6513,,,,1
OTU_3658,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,p-2534-18B5,,,1
OTU_2534,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,,,0.94
OTU_706,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,wittichii,0.91
OTU_2716,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,0.98
OTU_61,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.83
OTU_3444,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,0.96
OTU_2530,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter,,0.99
OTU_3424,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,,,,0.9
OTU_2715,Bacteria,Planctomycetes,vadinHA49,PeHg47,,,,1
OTU_3574,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Rudanella,,0.98
OTU_3828,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.88
OTU_3829,Bacteria,[Thermi],Deinococci,Deinococcales,Deinococcaceae,Deinococcus,,1
OTU_1259,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,,1
OTU_1258,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,,1
OTU_1257,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,,0.99
OTU_1256,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,,0.99
OTU_1255,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,,1
OTU_1254,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,0.85
OTU_1253,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Adhaeribacter,,1
OTU_1252,Bacteria,Proteobacteria,,,,,,0.8
OTU_1251,Bacteria,Elusimicrobia,Elusimicrobia,,,,,0.93
OTU_1250,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,1
OTU_1099,Bacteria,OD1,Mb-NB09,,,,,0.98
OTU_1098,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,,1
OTU_1095,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,1
OTU_1094,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Commensalibacter,intestini,0.87
OTU_1097,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.83
OTU_1096,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,,1
OTU_1091,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,,1
OTU_1090,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,,,,0.99
OTU_1093,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,,0.96
OTU_1092,Bacteria,Tenericutes,Mollicutes,Entomoplasmatales,,,,0.99
OTU_3835,Bacteria,,,,,,,0.99
OTU_2762,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,,0.99
OTU_3089,Bacteria,Firmicutes,Clostridia,Clostridiales,[Tissierellaceae],Sedimentibacter,,1
OTU_3423,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,,1
OTU_3784,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,,1
OTU_1895,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,,0.99
OTU_1894,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,,1
OTU_1897,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,,1
OTU_1896,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,1
OTU_1891,Bacteria,,,,,,,0.95
OTU_1890,Bacteria,OD1,SM2F11,,,,,1
OTU_1893,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,0.87
OTU_1892,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Intrasporangiaceae,Phycicoccus,,0.99
OTU_2640,Bacteria,,,,,,,1
OTU_1899,Bacteria,,,,,,,1
OTU_1898,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,,,,0.97
OTU_2873,Bacteria,Proteobacteria,,,,,,0.87
OTU_1381,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,0.84
OTU_1380,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Nocardioidaceae,,,0.91
OTU_1383,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,,,1
OTU_1382,Bacteria,Synergistetes,Synergistia,Synergistales,Dethiosulfovibrionaceae,TG5,,1
OTU_1385,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,,0.87
OTU_1384,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,,0.83
OTU_1387,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,1
OTU_1386,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,,1
OTU_1389,Bacteria,Cyanobacteria,Nostocophycideae,Nostocales,Nostocaceae,Dolichospermum,,1
OTU_1388,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,,1
OTU_2760,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,,,1
OTU_2384,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,,1
OTU_2385,Bacteria,,,,,,,0.96
OTU_1879,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,,0.99
OTU_1878,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,,0.97
OTU_2380,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,,0.93
OTU_2381,Bacteria,,,,,,,0.99
OTU_2382,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Leadbetterella,,1
OTU_2383,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,,1
OTU_1873,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,,1
OTU_1872,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,,0.99
OTU_1871,Bacteria,,,,,,,0.91
OTU_1870,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,,1
OTU_1877,Bacteria,Firmicutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,,0.88
OTU_1876,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,,0.96
OTU_1875,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,,,0.96
OTU_1874,Bacteria,Firmicutes,Clostridia,Clostridiales,,,,0.97
OTU_3488,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,,1
OTU_3036,Bacteria,Chloroflexi,TK10,AKYG885,Dolo_23,,,1
OTU_2516,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Nitrosomonadaceae,,,0.88
OTU_3836,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,,1
OTU_3595,Bacteria,,,,,,,0.98
OTU_3139,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Dysgonomonas,,0.99
OTU_2472,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,,,0.81
OTU_2473,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,1
OTU_2470,Bacteria,Acidobacteria,Acidobacteria-6,,,,,1
OTU_2471,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,,1
OTU_2416,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,MND4,,,1
OTU_2477,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,,1
OTU_2474,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.81
OTU_2475,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,,0.98
OTU_4003,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,,,0.88
OTU_2478,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,,0.92
OTU_2479,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,,0.95
OTU_3515,Bacteria,Cyanobacteria,Chloroplast,,,,,0.82
OTU_2270,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,0.93
OTU_2271,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,,,1
OTU_2272,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,0.92
OTU_2273,Bacteria,Aquificae,Aquificae,Aquificales,Aquificaceae,,,1
OTU_2274,Bacteria,Chloroflexi,Gitt-GS-136,,,,,1
OTU_2275,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,,0.99
OTU_2276,Bacteria,Firmicutes,Clostridia,Clostridiales,[Mogibacteriaceae],Mogibacterium,,1
OTU_2277,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,,,0.97
OTU_2278,Bacteria,,,,,,,0.95
OTU_2279,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,A17,,1
OTU_2498,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Adhaeribacter,,0.86
OTU_2499,Bacteria,Proteobacteria,Alphaproteobacteria,BD7-3,,,,0.96
OTU_3137,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,lentimorbus,1
OTU_2490,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Schumannella,luteola,0.89
OTU_2491,Bacteria,,,,,,,0.99
OTU_2492,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,,0.92
OTU_2493,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,EB1017,,,0.99
OTU_2494,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Desemzia,,0.99
OTU_2495,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,,0.99
OTU_2496,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,,1
OTU_2497,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,,0.98
OTU_3822,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,1
OTU_145,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,,0.98
OTU_3389,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.84
OTU_3388,Bacteria,OP11,OP11-3,,,,,0.9
OTU_2905,Bacteria,OD1,ZB2,,,,,0.98
OTU_3386,Bacteria,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Treponema,,1
OTU_3385,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,mitochondria,,,0.83
OTU_3384,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,,0.98
OTU_3383,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,wittichii,1
OTU_3382,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,0.99
OTU_3381,Bacteria,WPS-2,,,,,,0.99
OTU_3380,Bacteria,,,,,,,1
